Date,City,GHI,Temperature,Humidity,Cloud_Coverage,Wind_Speed,Precipitation,Pressure,Corrected_Wind_Speed
2024-02-04,Delhi,1.7863,15.03,83.36,90.35,1.21,3.03,99.24,2.25
2024-02-04,Bhopal,4.7062,22.66,39.1,32.57,2.24,0.12,96.19,3.96
2024-02-04,Guwahati,3.7368,13.73,66.47,50.14,0.52,0.01,97.16,2.53
2024-02-04,Kolkata,4.7014,19.89,59.79,20.05,1.67,0.0,101.68,2.55
2024-02-05,Chennai,5.3635,25.42,77.48,4.55,2.52,0.0,101.09,3.07
2024-02-05,Jaipur,4.5718,15.49,63.31,41.24,1.76,0.35,97.02,3.18
2024-02-05,Delhi,3.0072,15.45,66.77,61.13,1.7,0.1,99.28,3.15
2024-02-05,Bhopal,4.831,22.0,55.58,17.99,2.19,0.06,96.16,3.8
2024-02-05,Kolkata,4.29,20.76,63.04,30.0,1.45,0.0,101.63,2.29
2024-02-05,Guwahati,2.3962,14.53,71.27,89.7,0.59,0.0,97.1,3.54
2024-02-06,Chennai,5.4413,25.28,77.52,13.47,2.27,0.0,101.03,2.65
2024-02-06,Bhopal,3.5623,20.72,52.22,43.22,2.23,0.0,96.27,3.72
2024-02-06,Jaipur,4.7359,14.2,39.19,41.34,1.94,0.0,97.21,3.72
2024-02-06,Delhi,4.5958,12.68,41.28,32.34,2.51,0.0,99.51,4.77
2024-02-06,Guwahati,2.736,16.16,79.5,70.94,0.85,0.0,97.0,4.3
2024-02-06,Kolkata,2.4619,22.35,75.04,68.51,1.5,0.0,101.57,2.04
2024-02-07,Jaipur,3.7226,14.67,39.74,62.77,1.75,0.0,97.34,3.5
2024-02-07,Chennai,5.8879,25.35,75.18,2.75,1.97,0.0,100.98,2.32
2024-02-07,Delhi,4.0034,12.76,41.85,37.13,2.85,0.0,99.58,5.24
2024-02-07,Guwahati,3.2352,14.91,73.54,53.39,0.85,0.0,96.94,4.17
2024-02-07,Kolkata,3.377,21.33,71.44,21.18,1.81,0.0,101.57,2.63
2024-02-07,Bhopal,4.8086,20.04,41.46,34.83,2.41,0.0,96.39,3.77
2024-02-08,Chennai,5.4737,25.48,77.01,35.89,1.91,0.0,100.88,2.34
2024-02-08,Jaipur,5.3983,12.8,42.47,8.34,2.25,0.0,97.29,4.06
2024-02-08,Kolkata,4.9123,18.73,53.37,22.74,2.14,0.0,101.58,3.23
2024-02-08,Delhi,4.7719,12.51,42.24,30.72,3.74,0.0,99.36,6.26
2024-02-08,Guwahati,3.4747,12.61,64.12,73.04,0.68,0.0,96.97,3.67
2024-02-08,Bhopal,5.0323,17.31,29.85,53.51,2.41,0.0,96.45,3.85
2024-02-09,Delhi,5.1379,14.35,35.15,1.24,1.73,0.0,99.47,3.02
2024-02-09,Jaipur,5.6268,14.86,29.58,1.43,1.1,0.0,97.2,2.07
2024-02-09,Guwahati,4.6882,13.95,60.86,16.36,0.57,0.0,97.23,2.16
2024-02-09,Kolkata,5.3976,16.66,56.31,7.93,2.01,0.0,101.82,3.38
2024-02-09,Chennai,5.4874,25.84,78.03,16.31,2.03,0.0,100.96,2.41
2024-02-09,Bhopal,5.645,17.04,22.99,6.53,1.65,0.0,96.38,3.24
2024-02-10,Delhi,4.7323,15.69,33.51,8.05,0.83,0.0,99.66,1.33
2024-02-10,Bhopal,4.7945,17.98,22.82,43.2,2.17,0.0,96.42,4.01
2024-02-10,Guwahati,5.3695,15.55,57.78,3.93,0.62,0.0,97.25,2.25
2024-02-10,Kolkata,4.5516,16.93,53.59,0.36,1.96,0.0,101.86,3.26
2024-02-10,Chennai,5.3578,26.17,78.56,20.15,3.06,0.0,101.08,3.78
2024-02-10,Jaipur,5.6124,16.05,25.36,1.4,1.06,0.0,97.34,1.45
2024-02-11,Chennai,5.7977,25.8,75.23,16.5,3.35,0.0,101.15,4.08
2024-02-11,Bhopal,4.086,19.54,29.69,34.28,1.98,0.13,96.36,3.54
2024-02-11,Delhi,4.3337,15.07,42.52,3.84,1.2,0.0,99.6,2.29
2024-02-11,Guwahati,5.2186,16.51,61.56,15.28,0.53,0.0,97.28,2.65
2024-02-11,Jaipur,5.4156,15.49,31.31,0.67,1.05,0.0,97.31,2.35
2024-02-11,Kolkata,4.6058,19.35,49.09,35.95,1.67,0.0,101.87,2.6
2024-02-12,Delhi,3.0341,16.91,40.35,61.43,0.81,0.0,99.48,1.33
2024-02-12,Kolkata,3.6463,21.75,47.72,81.4,1.26,0.0,101.81,1.88
2024-02-12,Guwahati,5.0683,16.72,66.28,8.68,0.5,0.0,97.3,2.91
2024-02-12,Chennai,5.567,25.5,73.01,25.64,3.28,0.0,101.09,4.08
2024-02-12,Jaipur,3.8873,15.15,34.73,32.09,1.37,0.0,97.2,2.36
2024-02-12,Bhopal,3.2345,21.01,35.5,91.91,1.77,0.01,96.23,2.84
2024-02-13,Bhopal,3.3442,22.09,44.13,97.97,1.93,0.0,96.1,3.14
2024-02-13,Chennai,5.6431,26.01,78.03,27.4,3.24,0.0,101.02,3.89
2024-02-13,Guwahati,4.6205,16.39,60.76,28.71,0.5,0.0,97.29,3.22
2024-02-13,Kolkata,2.695,23.14,57.79,93.41,1.12,0.49,101.75,1.73
2024-02-13,Delhi,2.8493,17.65,34.89,87.46,0.78,0.0,99.4,1.3
2024-02-13,Jaipur,4.5526,15.85,31.86,33.87,1.13,0.0,97.1,2.11
2024-02-14,Chennai,5.9551,26.1,74.59,10.0,3.26,0.0,100.94,3.98
2024-02-14,Kolkata,3.5539,23.78,59.53,88.41,0.72,0.02,101.59,0.86
2024-02-14,Guwahati,4.1479,17.47,69.74,43.98,0.51,0.0,97.14,3.11
2024-02-14,Bhopal,4.2593,20.88,47.29,27.28,2.22,0.0,96.17,3.71
2024-02-14,Delhi,3.937,16.78,41.28,25.52,1.32,0.0,99.38,2.58
2024-02-14,Jaipur,4.441,15.63,34.46,26.4,1.45,0.0,97.14,2.93
2024-02-15,Bhopal,4.9034,20.56,50.4,6.29,1.94,0.0,96.33,3.38
2024-02-15,Chennai,5.5519,25.65,73.76,37.76,3.21,0.0,100.95,3.88
2024-02-15,Delhi,4.4138,16.76,45.43,1.64,1.49,0.0,99.47,2.88
2024-02-15,Kolkata,3.607,23.24,63.28,68.37,1.24,3.53,101.62,2.06
2024-02-15,Jaipur,4.7026,17.58,32.75,0.43,1.01,0.0,97.21,1.84
2024-02-15,Guwahati,3.5016,18.33,76.9,66.57,0.53,0.43,97.15,2.32
2024-02-16,Bhopal,5.0753,21.99,38.63,4.4,1.74,0.0,96.36,2.78
2024-02-16,Jaipur,5.208,19.2,27.57,0.72,1.05,0.0,97.22,1.35
2024-02-16,Delhi,4.7198,16.74,37.97,0.92,1.47,0.0,99.5,2.72
2024-02-16,Guwahati,4.6694,18.16,77.15,8.16,0.45,0.0,97.14,2.43
2024-02-16,Chennai,6.0394,25.85,74.93,15.68,3.52,0.0,100.96,4.28
2024-02-16,Kolkata,3.5741,22.39,68.11,26.46,2.03,0.26,101.67,3.26
2024-02-17,Kolkata,4.1726,21.98,55.88,19.05,1.67,0.0,101.39,2.34
2024-02-17,Bhopal,5.37,21.93,30.17,5.89,1.83,0.0,96.04,3.07
2024-02-17,Jaipur,5.5438,19.32,23.67,0.83,1.42,0.0,96.82,2.16
2024-02-17,Guwahati,3.9557,17.71,74.04,30.18,0.66,0.0,96.8,3.55
2024-02-17,Chennai,5.8577,25.81,74.64,2.23,3.16,0.0,100.82,3.88
2024-02-17,Delhi,5.0522,17.34,33.27,7.03,1.95,0.0,99.04,3.15
2024-02-18,Delhi,4.3495,19.55,30.47,66.97,1.57,0.0,98.81,2.91
2024-02-18,Guwahati,3.4294,17.2,64.78,70.04,0.7,0.0,96.88,2.82
2024-02-18,Bhopal,5.1192,23.26,28.13,34.55,1.64,0.0,95.83,2.77
2024-02-18,Kolkata,3.8182,22.29,59.18,32.91,1.33,0.0,101.34,1.73
2024-02-18,Jaipur,5.0398,20.61,19.88,22.45,1.75,0.0,96.52,2.42
2024-02-18,Chennai,6.1987,25.97,71.31,0.87,2.27,0.0,100.76,2.79
2024-02-19,Chennai,5.9496,26.67,70.53,12.26,2.44,0.0,100.79,2.86
2024-02-19,Delhi,3.9574,19.88,37.77,49.43,3.0,0.02,98.62,5.33
2024-02-19,Jaipur,5.4785,22.08,31.19,1.24,3.4,0.03,96.33,5.24
2024-02-19,Bhopal,5.4247,24.31,27.86,36.82,2.18,0.0,95.79,3.87
2024-02-19,Guwahati,3.9905,16.69,62.86,40.8,0.6,0.0,96.87,3.19
2024-02-19,Kolkata,3.8969,22.85,67.21,40.55,1.42,0.0,101.33,2.04
2024-02-20,Chennai,5.7682,26.95,68.57,3.76,2.13,0.0,100.75,2.61
2024-02-20,Jaipur,5.107,21.34,42.92,24.41,3.12,1.23,96.36,5.31
2024-02-20,Bhopal,5.8094,23.98,28.73,5.65,2.49,0.0,95.76,4.51
2024-02-20,Kolkata,3.7951,24.19,71.22,63.73,1.82,3.19,101.06,3.11
2024-02-20,Guwahati,2.7413,17.51,65.07,68.56,0.85,0.11,96.6,4.22
2024-02-20,Delhi,3.829,20.6,55.19,54.51,1.28,1.39,98.58,2.06
2024-02-21,Jaipur,4.9584,18.64,23.03,36.7,1.76,0.25,96.35,3.54
2024-02-21,Bhopal,4.8391,23.59,37.71,35.31,4.02,0.0,95.63,6.2
2024-02-21,Chennai,5.3899,26.98,70.2,2.29,2.64,0.0,100.62,3.18
2024-02-21,Guwahati,2.563,18.99,73.83,75.47,0.89,2.1,96.48,4.27
2024-02-21,Delhi,4.3915,17.72,35.78,32.93,1.76,0.0,98.6,3.67
2024-02-21,Kolkata,4.1767,25.14,63.1,48.22,1.75,2.8,100.93,3.07
2024-02-22,Bhopal,4.6937,21.68,32.62,35.79,2.96,0.02,95.8,4.3
2024-02-22,Chennai,5.6376,27.77,72.86,14.49,3.39,0.0,100.61,3.97
2024-02-22,Kolkata,2.5838,25.81,71.13,67.82,1.76,2.17,100.91,2.42
2024-02-22,Jaipur,4.7268,17.89,24.77,35.93,2.08,0.0,96.6,3.9
2024-02-22,Delhi,5.0422,17.08,35.52,21.83,1.84,0.0,98.84,3.51
2024-02-22,Guwahati,0.8784,18.89,79.04,87.04,0.79,7.19,96.5,3.72
2024-02-23,Bhopal,5.5322,20.72,34.03,16.06,1.45,0.03,95.94,2.37
2024-02-23,Kolkata,3.9473,23.93,66.89,52.12,2.01,1.67,101.19,2.94
2024-02-23,Chennai,5.2942,28.41,76.63,3.99,3.66,0.01,100.56,4.21
2024-02-23,Delhi,5.5123,15.79,38.54,1.11,2.0,0.0,99.12,3.96
2024-02-23,Jaipur,5.8651,17.14,27.76,2.4,1.46,0.0,96.83,2.86
2024-02-23,Guwahati,4.4964,18.34,73.36,71.52,0.97,2.84,96.65,4.34
2024-02-24,Guwahati,5.5908,16.76,59.92,18.97,0.85,0.0,96.96,3.82
2024-02-24,Kolkata,3.2054,23.41,58.82,51.86,1.68,0.21,101.39,2.7
2024-02-24,Delhi,4.6171,17.01,33.89,38.0,1.41,0.0,99.14,2.88
2024-02-24,Bhopal,5.7629,21.1,29.36,12.63,1.82,0.0,95.9,2.81
2024-02-24,Jaipur,5.5385,17.06,28.53,17.01,2.09,0.0,96.76,3.38
2024-02-24,Chennai,5.6904,28.0,75.11,15.78,3.21,0.0,100.61,3.66
2024-02-25,Chennai,5.8644,27.35,74.06,8.44,2.93,0.0,100.62,3.4
2024-02-25,Jaipur,5.1922,16.86,35.45,44.43,2.72,0.0,96.96,4.63
2024-02-25,Bhopal,5.7979,19.8,31.15,35.73,2.48,0.0,95.99,3.95
2024-02-25,Delhi,4.4786,17.31,31.93,55.98,1.48,0.0,99.33,3.45
2024-02-25,Kolkata,2.7036,23.17,62.21,64.04,1.9,0.2,101.47,2.98
2024-02-25,Guwahati,3.4656,15.96,65.79,81.23,0.61,0.79,97.06,2.89
2024-02-26,Delhi,3.4879,18.28,33.2,92.53,2.09,0.0,99.34,3.73
2024-02-26,Bhopal,3.582,20.68,36.08,80.07,2.98,0.01,96.08,4.55
2024-02-26,Jaipur,2.8579,18.74,25.88,85.8,2.67,0.0,96.98,4.39
2024-02-26,Kolkata,4.9008,22.88,58.35,17.57,1.65,0.0,101.54,2.67
2024-02-26,Guwahati,4.6872,16.48,63.01,68.67,0.61,0.0,97.14,2.34
2024-02-26,Chennai,5.97,27.31,72.45,17.02,3.84,0.0,100.7,4.48
2024-02-27,Bhopal,3.553,22.67,52.74,50.82,2.02,7.0,96.04,3.24
2024-02-27,Guwahati,4.787,16.38,66.25,90.49,0.56,0.0,96.94,2.4
2024-02-27,Chennai,6.2393,27.15,72.99,15.13,3.64,0.0,100.76,4.3
2024-02-27,Kolkata,4.6817,23.83,56.7,59.95,1.58,0.0,101.43,2.46
2024-02-27,Jaipur,4.3258,19.21,34.05,31.82,2.34,0.01,96.98,3.65
2024-02-27,Delhi,4.1297,17.51,50.0,50.01,2.39,0.23,99.35,4.13
2024-02-28,Kolkata,4.5,24.88,57.3,36.55,1.71,0.53,101.21,2.22
2024-02-28,Guwahati,4.9745,17.06,63.41,38.88,0.83,0.0,96.68,4.27
2024-02-28,Jaipur,5.712,19.08,44.01,4.79,1.98,0.0,96.91,3.54
2024-02-28,Bhopal,5.7341,22.5,55.71,1.79,1.77,0.0,96.03,3.04
2024-02-28,Chennai,6.3362,26.59,70.5,4.29,2.94,0.0,100.68,3.48
2024-02-28,Delhi,5.5913,18.15,46.72,0.24,2.65,0.01,99.11,4.81
2024-02-29,Delhi,5.8231,18.77,37.17,3.74,2.17,0.0,99.02,3.91
2024-02-29,Chennai,5.9774,27.01,68.36,11.1,2.3,0.0,100.71,2.72
2024-02-29,Guwahati,4.2533,18.22,66.88,54.49,0.62,0.0,96.82,3.38
2024-02-29,Kolkata,5.0952,24.6,51.8,12.47,1.5,0.0,101.31,1.98
2024-02-29,Jaipur,5.9438,21.16,30.84,5.43,1.55,0.0,96.77,2.89
2024-02-29,Bhopal,5.8992,22.95,40.99,1.6,1.78,0.0,96.0,3.2
2024-03-01,Kolkata,5.2747,24.23,47.43,16.36,1.61,0.0,101.38,2.26
2024-03-01,Delhi,4.3296,22.17,36.53,82.56,1.45,2.54,98.9,2.93
2024-03-01,Chennai,6.1402,27.48,67.99,11.99,2.42,0.0,100.81,2.79
2024-03-01,Bhopal,5.9678,25.2,35.83,19.47,1.95,0.0,95.92,3.59
2024-03-01,Guwahati,4.8053,18.58,63.77,27.87,0.49,0.0,96.93,1.98
2024-03-01,Jaipur,4.4935,23.7,31.49,75.12,2.9,1.34,96.53,4.74
2024-03-02,Delhi,3.8201,20.11,60.49,65.51,3.42,5.24,98.67,5.28
2024-03-02,Jaipur,3.2719,21.46,49.53,93.78,3.31,0.49,96.32,4.94
2024-03-02,Guwahati,5.0388,18.79,66.49,21.48,0.5,0.0,96.78,2.64
2024-03-02,Bhopal,4.5902,24.29,53.75,55.66,3.42,4.14,95.77,5.31
2024-03-02,Chennai,5.6287,27.65,65.42,84.94,2.13,0.0,100.71,2.56
2024-03-02,Kolkata,5.2296,24.99,48.39,9.37,1.24,0.0,101.25,1.65
2024-03-03,Bhopal,4.6882,21.8,47.46,47.98,2.99,0.89,95.75,4.98
2024-03-03,Jaipur,6.2179,16.26,23.17,56.36,2.1,0.02,96.5,3.71
2024-03-03,Chennai,6.3432,27.46,66.14,6.7,2.46,0.0,100.65,2.99
2024-03-03,Delhi,3.5143,18.56,69.75,59.36,1.61,7.7,98.74,2.5
2024-03-03,Kolkata,3.7644,25.67,59.62,56.67,1.5,0.83,101.19,2.41
2024-03-03,Guwahati,4.1381,19.78,61.39,53.87,0.81,0.0,96.71,4.0
2024-03-04,Bhopal,6.7687,17.5,25.66,7.47,2.3,0.0,96.04,4.06
2024-03-04,Jaipur,6.397,14.97,19.12,56.91,2.07,0.05,96.88,3.95
2024-03-04,Delhi,5.9338,15.19,37.01,7.43,2.06,0.05,99.16,4.13
2024-03-04,Chennai,6.0223,27.14,66.98,11.31,2.52,0.0,100.64,2.82
2024-03-04,Guwahati,3.9223,20.42,66.27,50.83,1.23,0.29,96.63,5.14
2024-03-04,Kolkata,3.7464,25.94,53.29,62.21,1.62,0.88,101.18,2.35
2024-03-05,Chennai,5.9621,27.56,66.59,15.05,2.2,0.0,100.65,2.6
2024-03-05,Bhopal,6.6298,19.29,30.08,0.65,1.84,0.0,96.06,3.31
2024-03-05,Kolkata,5.2682,25.81,62.8,4.55,1.96,2.03,101.21,2.89
2024-03-05,Guwahati,5.5776,19.79,61.52,31.37,1.32,0.03,96.58,5.54
2024-03-05,Delhi,5.693,14.65,31.26,43.81,2.54,0.0,99.25,4.6
2024-03-05,Jaipur,6.3883,16.06,19.89,52.82,2.12,0.0,96.97,3.99
2024-03-06,Chennai,5.5927,27.74,66.87,38.31,2.21,0.0,100.62,2.65
2024-03-06,Jaipur,5.7444,16.98,22.56,68.81,1.83,0.0,96.81,3.39
2024-03-06,Bhopal,6.5654,20.79,29.0,0.65,1.87,0.0,95.93,3.45
2024-03-06,Kolkata,5.7329,24.57,39.99,19.56,1.91,0.0,101.22,2.67
2024-03-06,Delhi,5.0203,15.48,33.17,57.47,2.17,0.0,99.09,4.15
2024-03-06,Guwahati,5.7451,18.01,50.01,25.75,0.86,0.0,96.67,3.97
2024-03-07,Bhopal,6.4824,21.35,31.45,2.15,1.91,0.0,95.9,3.41
2024-03-07,Chennai,6.0881,27.87,65.88,26.65,2.67,0.0,100.56,3.19
2024-03-07,Guwahati,5.6134,17.85,50.98,20.97,0.7,0.0,96.66,3.66
2024-03-07,Delhi,5.7667,17.8,36.77,12.49,1.95,0.0,99.02,3.79
2024-03-07,Jaipur,5.9227,19.48,26.78,66.39,1.39,0.0,96.73,1.97
2024-03-07,Kolkata,2.3498,24.64,39.1,56.38,1.8,0.01,101.18,2.69
2024-03-08,Delhi,5.6414,18.99,37.41,0.01,2.18,0.0,99.11,4.19
2024-03-08,Jaipur,5.8186,20.16,30.0,64.91,1.7,0.0,96.83,3.06
2024-03-08,Kolkata,5.4463,24.81,40.66,10.55,2.05,0.03,101.2,3.1
2024-03-08,Chennai,6.0298,27.96,67.66,7.62,3.35,0.0,100.58,3.99
2024-03-08,Bhopal,6.6192,21.74,31.12,0.83,1.71,0.0,96.01,3.21
2024-03-08,Guwahati,5.7802,18.38,51.47,19.31,0.83,0.0,96.68,4.13
2024-03-09,Kolkata,6.5282,24.17,39.66,0.74,1.99,0.0,101.3,2.97
2024-03-09,Chennai,6.0065,28.49,67.63,6.01,3.04,0.0,100.61,3.47
2024-03-09,Delhi,6.1224,18.67,37.46,14.81,2.49,0.0,99.09,4.6
2024-03-09,Bhopal,6.2054,22.47,30.0,1.36,2.02,0.0,96.01,3.62
2024-03-09,Jaipur,5.9486,20.4,25.64,69.66,2.26,0.0,96.88,4.09
2024-03-09,Guwahati,5.1278,18.34,51.04,36.68,0.7,0.0,96.79,3.55
2024-03-10,Bhopal,6.5801,24.46,28.26,9.72,1.85,0.0,96.0,2.85
2024-03-10,Guwahati,5.3023,18.81,55.52,21.84,0.47,0.0,96.96,2.71
2024-03-10,Jaipur,5.9878,22.93,24.87,68.02,1.45,0.0,96.82,2.37
2024-03-10,Chennai,6.0818,28.55,67.62,2.74,2.86,0.0,100.78,3.19
2024-03-10,Kolkata,6.2107,23.51,37.14,11.54,1.69,0.0,101.45,2.5
2024-03-10,Delhi,5.1715,19.97,35.94,67.32,1.56,0.0,99.07,3.1
2024-03-11,Guwahati,5.7079,19.79,60.61,8.34,0.47,0.0,96.92,2.7
2024-03-11,Bhopal,6.4229,25.55,28.98,11.65,1.83,0.0,96.03,3.06
2024-03-11,Chennai,5.791,28.76,68.19,7.68,2.84,0.01,100.88,3.14
2024-03-11,Kolkata,6.3955,24.91,34.14,5.27,1.79,0.0,101.41,2.38
2024-03-11,Delhi,5.831,22.55,31.04,19.03,1.17,0.0,99.15,2.01
2024-03-11,Jaipur,6.1709,23.43,24.82,55.5,1.75,0.0,96.85,2.9
2024-03-12,Delhi,5.6611,23.13,34.67,6.58,1.79,0.0,98.96,3.25
2024-03-12,Kolkata,4.2473,26.89,51.98,38.28,1.69,0.0,101.15,2.77
2024-03-12,Jaipur,6.252,23.55,28.85,63.67,1.86,0.0,96.72,3.64
2024-03-12,Chennai,6.0538,28.95,66.64,6.25,2.74,0.0,100.78,3.13
2024-03-12,Guwahati,5.399,21.43,51.66,22.94,0.93,0.0,96.66,4.51
2024-03-12,Bhopal,6.6163,26.19,29.95,0.36,1.86,0.0,95.91,3.09
2024-03-13,Delhi,5.4324,23.08,34.57,27.98,1.97,0.02,98.72,3.79
2024-03-13,Jaipur,6.0017,24.06,27.15,60.89,2.42,0.0,96.48,3.97
2024-03-13,Chennai,5.9412,29.33,64.06,9.8,3.82,0.0,100.64,4.37
2024-03-13,Bhopal,6.3852,25.71,25.32,0.28,2.03,0.0,95.77,3.45
2024-03-13,Guwahati,5.2222,21.17,54.53,36.69,0.87,0.01,96.63,4.23
2024-03-13,Kolkata,4.1938,28.31,63.53,58.01,1.92,0.14,101.07,2.94
2024-03-14,Guwahati,4.9942,21.82,55.49,40.99,1.07,0.04,96.63,5.07
2024-03-14,Kolkata,3.4402,28.98,65.61,52.66,1.69,1.17,101.03,2.59
2024-03-14,Jaipur,6.305,22.76,30.38,59.52,1.84,0.0,96.7,3.43
2024-03-14,Chennai,5.9112,29.38,62.11,4.19,3.62,0.0,100.63,4.06
2024-03-14,Bhopal,6.8309,24.63,28.99,0.24,2.01,0.0,95.88,3.52
2024-03-14,Delhi,5.7254,22.51,35.78,12.8,1.86,0.0,98.94,3.66
2024-03-15,Guwahati,5.7079,22.16,56.99,24.59,0.92,0.02,96.69,4.21
2024-03-15,Chennai,6.036,28.98,65.0,8.76,3.34,0.0,100.57,3.71
2024-03-15,Jaipur,6.3362,22.59,28.68,64.52,2.42,0.0,96.74,4.22
2024-03-15,Delhi,6.3852,21.98,34.23,5.67,2.7,0.0,98.93,4.74
2024-03-15,Bhopal,6.5573,24.94,28.84,4.51,1.77,0.0,95.85,3.31
2024-03-15,Kolkata,4.8043,29.38,62.46,43.29,1.23,0.38,101.06,2.09
2024-03-16,Kolkata,4.1318,28.7,63.44,61.58,1.18,2.52,101.22,2.02
2024-03-16,Delhi,5.9074,20.45,28.67,41.69,1.44,0.0,99.07,3.1
2024-03-16,Bhopal,6.4051,25.2,29.43,3.33,2.34,0.0,95.89,3.8
2024-03-16,Jaipur,6.385,22.37,19.38,68.29,1.61,0.0,96.82,3.25
2024-03-16,Guwahati,5.675,22.41,50.91,39.4,0.92,1.16,96.81,4.5
2024-03-16,Chennai,6.1274,29.0,69.5,9.4,3.5,0.0,100.65,3.99
2024-03-17,Jaipur,5.6683,22.97,15.73,90.33,1.42,0.0,96.79,3.04
2024-03-17,Chennai,6.4174,29.02,65.29,13.34,3.0,0.0,100.65,3.51
2024-03-17,Guwahati,5.5826,22.68,52.87,41.69,0.83,0.12,96.79,4.08
2024-03-17,Kolkata,3.8302,28.36,65.06,62.89,1.23,7.07,101.21,1.8
2024-03-17,Delhi,5.5286,21.4,26.27,44.82,1.48,0.0,99.0,3.14
2024-03-17,Bhopal,6.06,26.36,26.8,8.75,2.16,0.01,95.89,3.35
2024-03-18,Bhopal,5.8776,27.13,29.71,13.65,1.73,0.0,95.8,2.72
2024-03-18,Chennai,6.1483,29.04,63.23,10.02,2.75,0.0,100.59,3.19
2024-03-18,Guwahati,5.3297,23.03,53.2,64.88,0.76,0.0,96.76,3.09
2024-03-18,Delhi,6.4675,22.64,28.43,5.81,1.8,0.0,98.86,3.51
2024-03-18,Jaipur,6.7694,23.1,19.48,53.23,1.85,0.0,96.7,3.46
2024-03-18,Kolkata,2.6765,28.35,58.72,78.94,0.93,1.74,101.12,1.68
2024-03-19,Kolkata,3.4142,28.28,61.79,95.82,1.4,4.64,101.12,2.38
2024-03-19,Bhopal,6.7942,26.0,20.66,7.01,2.27,0.0,95.85,3.86
2024-03-19,Chennai,6.2748,29.06,62.8,9.4,3.03,0.0,100.55,3.45
2024-03-19,Guwahati,4.0706,23.66,55.4,96.63,0.5,0.01,96.73,2.62
2024-03-19,Delhi,6.1963,23.29,28.31,7.35,1.8,0.0,98.83,3.11
2024-03-19,Jaipur,6.3698,25.27,19.95,62.88,1.96,0.0,96.62,3.12
2024-03-20,Kolkata,1.4489,23.38,75.6,99.65,1.31,15.15,101.31,1.89
2024-03-20,Delhi,6.2544,25.53,22.49,5.08,1.18,0.0,98.85,1.68
2024-03-20,Guwahati,0.937,20.37,73.25,99.86,0.7,28.55,96.88,2.88
2024-03-20,Bhopal,6.895,25.42,20.18,6.72,2.01,0.0,95.84,3.65
2024-03-20,Jaipur,6.673,24.61,21.09,64.38,1.76,0.0,96.66,2.7
2024-03-20,Chennai,6.3194,28.56,67.19,19.02,3.35,0.0,100.59,3.56
2024-03-21,Bhopal,6.8803,25.01,20.5,12.85,1.5,0.0,95.79,3.03
2024-03-21,Guwahati,1.4477,21.28,68.63,99.55,0.64,6.07,96.71,2.87
2024-03-21,Jaipur,6.3372,23.81,19.9,65.97,1.6,0.0,96.56,2.65
2024-03-21,Delhi,5.7792,21.9,28.5,34.52,1.94,0.0,98.88,3.21
2024-03-21,Chennai,6.0902,29.23,66.99,14.5,3.64,0.02,100.61,3.83
2024-03-21,Kolkata,5.0122,23.95,60.75,73.75,1.45,0.4,101.25,2.14
2024-03-22,Guwahati,5.2642,20.42,74.16,65.71,0.82,0.42,96.43,3.39
2024-03-22,Kolkata,5.2476,25.0,55.61,36.78,1.57,0.12,100.95,1.96
2024-03-22,Bhopal,6.6602,27.05,19.64,17.23,1.64,0.0,95.59,2.69
2024-03-22,Chennai,6.6038,29.56,64.87,7.37,2.95,0.0,100.43,3.14
2024-03-22,Delhi,6.0862,24.74,29.4,16.22,1.65,0.0,98.5,3.33
2024-03-22,Jaipur,6.257,25.95,22.46,61.83,2.58,0.0,96.25,4.21
2024-03-23,Jaipur,6.8138,27.51,22.82,57.46,1.76,0.0,96.22,3.05
2024-03-23,Bhopal,6.9204,28.25,17.85,17.7,1.72,0.0,95.51,2.69
2024-03-23,Kolkata,6.0379,26.81,59.5,8.63,2.01,0.03,100.8,2.97
2024-03-23,Delhi,6.3859,26.75,26.44,9.77,2.92,0.0,98.38,5.1
2024-03-23,Chennai,6.684,29.25,64.19,7.19,2.87,0.0,100.41,3.09
2024-03-23,Guwahati,3.1668,20.68,70.64,88.62,0.74,2.18,96.39,2.93
2024-03-24,Guwahati,3.1409,21.8,70.25,94.89,0.57,0.64,96.65,2.39
2024-03-24,Delhi,3.4606,24.62,27.57,76.65,1.89,0.0,98.65,3.21
2024-03-24,Kolkata,6.0557,28.19,62.94,34.68,2.46,0.0,100.96,3.9
2024-03-24,Jaipur,5.2714,26.7,26.82,87.75,2.14,0.0,96.39,3.25
2024-03-24,Bhopal,5.653,28.45,21.34,62.57,1.69,0.0,95.65,2.73
2024-03-24,Chennai,6.5952,29.34,64.0,23.6,3.35,0.0,100.59,3.67
2024-03-25,Kolkata,5.6374,28.79,66.38,60.51,2.26,1.63,100.99,3.47
2024-03-25,Chennai,6.4318,29.39,60.89,21.89,3.08,0.0,100.62,3.4
2024-03-25,Bhopal,6.6626,29.06,24.15,16.52,1.91,0.0,95.74,3.44
2024-03-25,Delhi,6.594,25.92,27.19,2.31,2.79,0.0,98.75,4.93
2024-03-25,Jaipur,6.3547,27.05,26.22,62.1,2.02,0.0,96.61,3.63
2024-03-25,Guwahati,4.3265,22.43,68.57,83.08,0.51,4.51,96.69,1.89
2024-03-26,Jaipur,5.5315,30.17,20.57,77.21,1.37,0.01,96.49,2.24
2024-03-26,Delhi,5.328,27.34,27.25,66.2,2.21,0.0,98.66,3.66
